100.0,0.9315
187.9,1.337
191.6,1.388
195.3,1.44
199.3,1.493
203.3,1.55
207.3,1.599
211.9,1.651
216.4,1.699
221.4,1.737
226.2,1.768
231.3,1.792
237.1,1.802
242.6,1.799
249,1.783
255.1,1.741
261.6,1.691
268.9,1.668
276.1,1.646
284.4,1.633
292.4,1.633
300.9,1.679
310.7,1.729
320.4,1.783
331.5,1.821
342.5,1.864
354.2,1.916
367.9,1.975
381.5,2.045
397.4,2.116
413.3,2.207
430.5,2.305
450.9,2.397
471.4,2.483
495.9,2.564
520.9,2.608
548.6,2.577
582.1,2.704
616.8,3.205
659.5,3.747
704.5,4.205
