446,0.6626,66.26
445,0.6633,66.33
444,0.6637,66.37
443,0.6655,66.55
442,0.6650,66.5
441,0.6665,66.65
440,0.6670,66.7
439,0.6678,66.78
438,0.6675,66.75
437,0.6695,66.95
436,0.6698,66.98
435,0.6705,67.05
434,0.6708,67.08
433,0.6727,67.27
432,0.6728,67.28
431,0.6731,67.31
430,0.6744,67.44
429,0.6755,67.55
428,0.6761,67.61
427,0.6766,67.66
426,0.6776,67.76
425,0.6782,67.82
424,0.6771,67.71
423,0.6811,68.11
422,0.6804,68.04
421,0.6821,68.21
420,0.6818,68.18
419,0.6830,68.3
418,0.6830,68.3
417,0.6850,68.5
416,0.6850,68.5
415,0.6874,68.74
414,0.6872,68.72
413,0.6876,68.76
412,0.6884,68.84
411,0.6891,68.91
410,0.6909,69.09
409,0.6922,69.22
408,0.6937,69.37
407,0.6925,69.25
406,0.6942,69.42
405,0.6942,69.42
404,0.6957,69.57
403,0.6975,69.75
402,0.6969,69.69
401,0.6976,69.76
400,0.6991,69.91
399,0.7012,70.12
398,0.7009,70.09
397,0.7019,70.19
396,0.7020,70.2
395,0.7035,70.35
394,0.7037,70.37
393,0.7062,70.62
392,0.7060,70.6
391,0.7083,70.83
390,0.7098,70.98
389,0.7085,70.85
388,0.7110,71.1
387,0.7122,71.22
386,0.7123,71.23
385,0.7123,71.23
384,0.7132,71.32
383,0.7171,71.71
382,0.7205,72.05
381,0.7154,71.54
380,0.7185,71.85
379,0.7225,72.25
378,0.7203,72.03
377,0.7248,72.48
376,0.7240,72.4
375,0.7247,72.47
374,0.7267,72.67
373,0.7262,72.62
372,0.7270,72.7
371,0.7305,73.05
370,0.7296,72.96
369,0.7338,73.38
368,0.7319,73.19
367,0.7330,73.3
366,0.7359,73.59
365,0.7353,73.53
364,0.7365,73.65
363,0.7371,73.71
362,0.7398,73.98
361,0.7391,73.91
360,0.7418,74.18
359,0.7440,74.4
358,0.7449,74.49
357,0.7431,74.31
356,0.7491,74.91
355,0.7461,74.61
354,0.7503,75.03
353,0.7499,74.99
352,0.7528,75.28
351,0.7546,75.46
350,0.7503,75.03
349,0.7512,75.12
348,0.7556,75.56
347,0.7589,75.89
346,0.7583,75.83
345,0.7580,75.8
344,0.7663,76.63
343,0.7610,76.1
342,0.7632,76.32
341,0.7637,76.37
340,0.7650,76.5
339,0.7659,76.59
338,0.7660,76.6
337,0.7653,76.53
336,0.7692,76.92
335,0.7748,77.48
334,0.7698,76.98
333,0.7738,77.38
332,0.7768,77.68
331,0.7826,78.26
330,0.7812,78.12
329,0.7814,78.14
328,0.7823,78.23
327,0.7789,77.89
326,0.7794,77.94
325,0.7868,78.68
324,0.7844,78.44
323,0.7917,79.17
322,0.7878,78.78
321,0.7970,79.7
320,0.7933,79.33
319,0.7917,79.17
318,0.7994,79.94
317,0.7963,79.63
316,0.8005,80.05
315,0.7983,79.83
314,0.8029,80.29
313,0.8069,80.69
312,0.8035,80.35
311,0.8079,80.79
310,0.8090,80.9
309,0.8078,80.78
308,0.8119,81.19
307,0.8153,81.53
306,0.8138,81.38
305,0.8141,81.41
304,0.8151,81.51
303,0.8211,82.11
302,0.8166,81.66
301,0.8195,81.95
300,0.8222,82.22
299,0.8262,82.62
298,0.8255,82.55
297,0.8240,82.4
