445,0.4393,43.93
444,0.4385,43.85
443,0.4372,43.72
442,0.4359,43.59
441,0.4348,43.48
440,0.4336,43.36
439,0.4330,43.3
438,0.4317,43.17
437,0.4307,43.07
436,0.4291,42.91
435,0.4282,42.82
434,0.4268,42.68
433,0.4255,42.55
432,0.4247,42.47
431,0.4226,42.26
430,0.4222,42.22
429,0.4211,42.11
428,0.4192,41.92
427,0.4178,41.78
426,0.4177,41.77
425,0.4159,41.59
424,0.4135,41.35
423,0.4128,41.28
422,0.4121,41.21
421,0.4095,40.95
420,0.4096,40.96
419,0.4079,40.79
418,0.4065,40.65
417,0.4042,40.42
416,0.4034,40.34
415,0.4019,40.19
414,0.4005,40.05
413,0.3995,39.95
412,0.3984,39.84
411,0.3967,39.67
410,0.3954,39.54
409,0.3932,39.32
408,0.3929,39.29
407,0.3908,39.08
406,0.3907,39.07
405,0.3894,38.94
404,0.3877,38.77
403,0.3871,38.71
402,0.3855,38.55
401,0.3839,38.39
400,0.3821,38.21
399,0.3805,38.05
398,0.3802,38.02
397,0.3786,37.86
396,0.3777,37.77
395,0.3763,37.63
394,0.3752,37.52
393,0.3744,37.44
392,0.3726,37.26
391,0.3712,37.12
390,0.3704,37.04
389,0.3683,36.83
388,0.3655,36.55
387,0.3667,36.67
386,0.3642,36.42
385,0.3637,36.37
384,0.3629,36.29
383,0.3613,36.13
382,0.3593,35.93
381,0.3602,36.02
380,0.3590,35.9
379,0.3569,35.69
378,0.3562,35.62
377,0.3550,35.5
376,0.3523,35.23
375,0.3520,35.2
374,0.3504,35.04
373,0.3483,34.83
372,0.3473,34.73
371,0.3468,34.68
370,0.3442,34.42
369,0.3448,34.48
368,0.3429,34.29
367,0.3422,34.22
366,0.3407,34.07
365,0.3386,33.86
364,0.3383,33.83
363,0.3359,33.59
362,0.3343,33.43
361,0.3337,33.37
360,0.3324,33.24
359,0.3314,33.14
358,0.3307,33.07
357,0.3290,32.9
356,0.3271,32.71
355,0.3267,32.67
354,0.3258,32.58
353,0.3244,32.44
352,0.3240,32.4
351,0.3219,32.19
350,0.3212,32.12
349,0.3203,32.03
348,0.3212,32.12
347,0.3193,31.93
346,0.3200,32
345,0.3198,31.98
344,0.3162,31.62
343,0.3120,31.2
342,0.3102,31.02
341,0.3114,31.14
340,0.3147,31.47
339,0.3100,31
338,0.3076,30.76
337,0.3077,30.77
336,0.3067,30.67
335,0.3063,30.63
334,0.3072,30.72
333,0.3059,30.59
332,0.3035,30.35
331,0.3044,30.44
330,0.3020,30.2
329,0.3051,30.51
328,0.2999,29.99
327,0.2980,29.8
326,0.2996,29.96
325,0.2971,29.71
324,0.2963,29.63
323,0.2958,29.58
322,0.2954,29.54
321,0.2968,29.68
320,0.2944,29.44
319,0.2925,29.25
318,0.2916,29.16
317,0.2906,29.06
316,0.2878,28.78
315,0.2877,28.77
314,0.2875,28.75
313,0.2887,28.87
312,0.2863,28.63
311,0.2863,28.63
310,0.2829,28.29
309,0.2829,28.29
308,0.2815,28.15
307,0.2812,28.12
306,0.2785,27.85
305,0.2771,27.71
304,0.2744,27.44
303,0.2744,27.44
302,0.2723,27.23
301,0.2721,27.21
300,0.2679,26.79
299,0.2671,26.71
298,0.2663,26.63
297,0.2634,26.34
296,0.2624,26.24
295,0.2643,26.43
294,0.2628,26.28
293,0.2599,25.99
292,0.2596,25.96
291,0.2608,26.08
290,0.2598,25.98
289,0.2602,26.02
288,0.2611,26.11
287,0.2641,26.41
286,0.2637,26.37
285,0.2639,26.39
284,0.2649,26.49
283,0.2681,26.81
282,0.2688,26.88
281,0.2687,26.87
280,0.2698,26.98
180,0.3000,30
150,0.2000,20
110,0.1000,10

