103.320,1.1434
107.812,1.1966
112.713,1.2494
118.080,1.3003
123.984,1.3485
130.510,1.3943
137.760,1.4374
145.864,1.4792
154.980,1.523
165.312,1.5749
177.120,1.644
190.745,1.7437
206.640,1.8905
225.426,2.1009
247.968,2.3822
261.019,2.5445
275.520,2.7112
291.728,2.8678
309.960,2.9991
330.625,3.1106
354.241,3.2521
381.490,3.4954
413.281,3.8792
450.852,4.4072
495.937,5.0863
551.041,5.9541
619.921,7.0964
708.481,8.6751
